t_s,veh_speed_mps,brake_pressure_psi,wheel_FL_mps,wheel_FR_mps,wheel_RL_mps,wheel_RR_mps,slip_FL,slip_FR,slip_RL,slip_RR
24.955,20.499881710044317,0.0,20.07304963063202,19.537710993710682,20.497844942376684,19.684947629787487,0.023019858518172443,0.0455454974019727,0.0,0.043528905258226384
24.96,20.508045750866277,8.31333653912892,20.10073036827334,20.41959462751561,19.987672620408514,20.465389522347454,0.020719143951219095,0.0,0.02394678410078282,0.0
24.965,20.515333175914346,6.206846369000649,20.337510173841174,20.498532405533627,20.16889302652241,19.501473254860564,0.0068900951871889915,0.0,0.02174173692186028,0.04956862083786839
24.97,20.514746472377414,6.19449711667092,19.684992586060993,20.460627644034034,20.551444432120547,20.59166604268898,0.037756934348103385,0.005390825008825961,0.0,0.0
24.975,20.510079938492606,0.0,20.556820226298868,19.61042995005211,20.361148222834977,20.317249705396804,0.0051239955162584875,0.03493799938741375,0.0,0.009207701019498127
24.98,20.50307954914652,0.0,20.47853062101575,20.5353706765585,20.01402589424654,20.47772264084184,0.0,0.0,0.025983881779652832,0.00039360003016011646
24.985,20.499250588488017,9.247931199331891,19.526652516009484,19.889852700245704,20.527383930368252,19.82589362844879,0.04501628699353838,0.029842174265451934,0.0,0.02770481914006874
24.99,20.48468439705975,0.0,20.660163667110638,20.550689969088978,20.44322950694315,20.402983581561227,0.0,0.00333771465973938,0.0,0.0
24.995,20.466104499685617,0.0,19.469662799922027,20.43909643254224,20.428325048502575,20.420487607391156,0.05105026937899415,0.0,0.0,0.0
25.0,20.466975866983297,0.0,19.424716618832075,20.509866115739992,20.396419962442614,20.314525035751974,0.05351986397266112,0.0,0.0,0.007825892302724877
25.005,20.4824032591957,0.0,20.409434339686413,20.570305143769108,20.393497308817707,20.40395906541284,0.0,0.0015284163384167253,0.0,0.0
25.01,20.473320857510533,9.796676788815743,20.59713843231482,20.457569965625932,20.37523557734333,20.443068736609128,0.0,0.0,0.0027625903915357783,0.0
25.015,20.46923070739509,12.987862050977611,20.374027412775042,20.38313211032946,20.443033185635795,20.325663382812483,0.0,0.0,0.0,0.0
25.02,20.48136112359107,0.4072565924350636,20.458761295538697,20.5006416838446,20.525263014751296,19.867692660445556,0.0,0.0,0.0,0.035070689527350644
25.025,20.476897090339573,0.0,20.614091583183832,20.458184517320927,20.10696356528951,20.19793516387283,0.0,0.0,0.02012927357204344,0.005512061080703438
25.03,20.455528545917975,0.0,20.196998744522396,19.634090028047776,20.40223634117659,20.46281891010402,0.016706553778773205,0.03518494634333673,0.0,0.0
25.035,20.465785392787897,13.027144095568817,19.87848790799929,20.311587835099235,20.682613993957577,19.877000925453544,0.01895883477115307,0.009406797866219162,0.0,0.029040690251458764
25.04,20.471825182646366,2.7795070355241784,20.531705319106052,20.411913538767507,20.473057511501896,20.603927135139294,0.0,0.0,0.0,0.0
25.045,20.46687390036543,0.0,20.200733719254316,20.418105796554883,20.43685856981902,20.49542318611471,0.01322773203504571,0.0,0.0,0.0
25.05,20.4924400204963,0.0,18.28943527486171,20.2411662272487,20.558187892251382,20.48944989439127,0.1077707052595008,0.009168879614287487,0.0,0.0
25.055,20.515239936564598,0.0,20.00491088726863,20.174547155880315,20.398428674422412,20.636190690755893,0.02752965184784817,0.012559534336100504,0.001057486233834773,0.0
25.06,20.508546756255377,0.0,19.868820122752123,20.36750818791243,20.520620083651348,20.48211094190085,0.03508637639354056,0.011102756167120961,0.0,0.0071625298441053906
25.065,20.50522215962835,0.0,20.514970138483402,19.870458622509165,20.5579016787153,20.334271294138116,0.0,0.03393679269357511,0.0,0.0028401831484633775
25.07,20.535263477214414,6.781876225743641,19.990359915478987,20.519264636875334,20.575243374421937,20.616983392683192,0.024335831770012275,0.0,0.0,0.0
25.075,20.526721201911574,19.998314742243373,20.551951924901516,20.65169610613919,19.111542351399336,19.994610233128874,0.0,0.0,0.06733676871482118,0.026724242852473847
25.08,20.51439341247771,9.165680812947475,20.47289614431672,20.53013904670134,20.56738936783206,20.53689233833366,0.0052182914973460505,0.0018499975680885824,0.0,0.0
25.085,20.52350590389484,0.0,20.1334412574534,20.09561336305417,19.968741159791772,20.49331528852065,0.018332743599434702,0.014042188636501777,0.02886705220495259,0.0
25.09,20.523789921027365,0.0,19.366730350733622,20.248078444439066,20.6123832482456,20.256595928833125,0.05520790225919137,0.01155251017090618,0.0,0.010260673576598328
25.095,20.485325748303786,0.531288065241455,20.64790031526071,20.479106307207974,20.351735313689,20.308738694054405,0.0,0.0,0.0,0.0
25.1,20.490415055660716,1.7321010178107454,19.606273854033137,20.284641529838602,20.50329057188383,19.40747460521568,0.04487125238249352,0.015158663603187754,0.0,0.050842993045291274
25.105,20.4979361418694,0.0,19.79184462167041,19.798421530923353,20.403433449103176,19.170674566418327,0.03323889420030535,0.03524590930481175,0.0,0.06112734819649427
25.11,20.502410054917927,7.982255493568999,20.066817180497907,20.462378886667317,20.381490324624806,20.507297529738686,0.022888929671849145,0.0,0.0,0.0
25.115,20.50202886049495,0.0,20.369929080599828,20.033585758197535,19.75018847173736,20.28828258724849,0.014472585007529298,0.020591266628609658,0.03248650688114658,0.006023488935312368
25.12,20.516147223888883,0.0,20.301951294239895,20.37941780171884,20.51220577674316,19.980951204671168,0.016935727491184084,0.0,0.0,0.023809241231246985
25.125,20.493203107250068,0.0,20.507834472982953,20.487391958654612,20.2621398505682,20.305823696633162,0.0,0.0,0.010449525433800849,0.01074356989026064
25.13,20.486553378277655,0.0,20.371949293476003,19.684822424965347,20.634239831582853,20.298145758801322,0.0,0.027571970635595282,0.0,0.006846972636058517
25.135,20.47331587335824,0.0,20.399417413734866,20.471780639661784,20.379435330676067,19.908686061572325,0.0,0.0,0.007931413532274658,0.0344515173809048
25.14,20.474184269615982,0.0,20.5335822820721,20.44300477816239,20.517903621725036,20.4703539596596,0.0,0.0,0.0,0.0
25.145,20.45476399480147,0.8888463202911107,20.28289370193852,19.662575904776435,19.924829539154192,20.43426638519649,0.0,0.041153203187035824,0.027628770700693275,0.0
25.15,20.477480212496207,0.0,20.240681753850975,19.62693064541626,20.422634942938185,20.61615599332439,0.007838714855206985,0.046615680227926275,0.0,0.0
25.155,20.473262539069413,0.0,20.56904426996238,20.473142529069246,20.129006272421893,18.965967047714056,0.0,0.0,0.018024777301011916,0.0676001162769793
25.16,20.47837176555655,0.0,19.960880875252872,20.550770324192946,19.854209766068983,20.03641345170361,0.018297367690294178,0.0,0.027255585735958203,0.02417533980076061
25.165,20.50027140749793,12.046000757425116,20.62888701772163,20.311652637781343,20.482863842996533,20.433245608017664,0.0,0.01202783060009881,0.0,0.0
25.17,20.516262534154983,3.05649420040534,20.58655763215609,20.532320091773624,20.590188847022354,20.19739235658133,0.0,0.0,0.0,0.012714207277154511
25.175,20.487605480356027,0.0,19.786036089881932,19.709949817635533,20.581836705883333,20.511070605884537,0.03707003015459066,0.04068344529466086,0.0,0.0
25.18,20.476019483772767,8.87707472441129,20.633949928236394,20.630050124456574,19.761842809395315,20.342374924278147,0.0,0.0,0.035127216545447426,0.0
25.185,20.468332433437585,0.0,20.485691486810452,20.45022265222989,20.099964066379513,20.415468162495234,0.0,0.0,0.022241549044147917,0.0
25.19,20.452845201949305,6.5637759168671685,20.403763311835593,19.841990432037125,20.478310520225627,19.649008322029424,0.0,0.02325086796618156,0.0,0.042219317245936736
25.195,20.46202581906528,1.4162254536133627,19.692644965468066,20.48513239330744,19.366659736116166,19.8636857556505,0.03404795026009807,0.0,0.053535825320919356,0.024764916150772358
25.2,20.474934882608974,1.6315606718668028,20.274506752541676,20.489538595571013,19.936238723716713,20.32636061479169,0.009898369744440803,0.0,0.02485466356758661,0.0
25.205,20.503128774842097,3.809003565830483,20.610758766381313,20.388344344059163,20.512161549882507,20.422854882199005,0.0,0.0,0.0,0.002861921845133919
25.21,20.518491043284627,0.0,20.52668854598258,19.979833413781748,20.61959179306332,20.607770353170135,0.0,0.0331766268224881,0.0,0.0
25.215,20.515158466172473,0.0,20.54080587707054,20.419953758248248,20.549239926527477,20.523046965808163,0.0,0.0002136475325212176,0.0,0.0
25.22,20.50991439923875,0.0,20.008584504175268,20.245516234216275,20.055156671681523,19.986016929044823,0.03185992709238733,0.013276506581911311,0.023448990440649558,0.02339427582792623
25.225,20.534150762926565,0.0,20.55543971952332,20.15753492265577,20.401911876094175,20.49647094831334,0.0,0.012805798561791069,0.0,0.0
25.23,20.522566931074255,0.0,20.40221269889978,19.226637776283475,20.244510148717843,19.692129191305167,0.005917772103446008,0.06264280639478509,0.012657936504654986,0.04134029660432006
25.235,20.49807660900112,0.0,20.562297629767787,20.53583543917731,20.15812682617926,20.49661250208064,0.0,0.0,0.022266565925395845,0.0
25.24,20.503146613390246,2.8903190519637345,20.453224693941507,20.20137256503146,20.265999355203416,19.567233733847598,0.0,0.014550589361724502,0.010119333178957904,0.04877879941368654
25.245,20.49420270271546,7.771705649334007,20.132227518692687,20.519796358945463,20.2123582591032,19.445678206987587,0.015144881081883915,0.00338922358980024,0.01621024853346063,0.04783508075307089
25.25,20.478987484214553,11.75579428357621,20.397716392681268,19.505282886987857,20.50079850092693,20.612693376611528,0.0,0.04559506125585798,0.0,0.0
25.255,20.480900636608784,0.0,20.459543149805814,20.46854465911565,18.78339156462715,20.42812784761454,0.0,0.0,0.08832726526997059,0.0
25.26,20.494055439376947,0.0,20.524991843148126,19.944886406956694,20.2506096089787,20.571172311896685,0.0,0.025017283335758953,0.009447744116849408,0.0
25.265,20.489023113529107,0.0,20.445317932981688,19.518137640886497,20.361552958191268,20.616051524110308,0.0,0.04394118447097647,0.0,0.0
25.27,20.498535290817426,0.2647898154794669,20.62513858852136,20.24536823011507,20.447184028929026,20.408981968734423,0.0,0.014734674440716135,0.0,0.0
25.275,20.49579766478294,6.764953494506832,19.956367958942124,20.413235247136804,20.602198032998896,20.498569443766833,0.02945198532688613,0.0,0.0,0.0
25.28,20.49478643499664,0.0,20.454531223417685,19.866769056917445,20.361012627491426,20.047288177507983,0.004368883011711589,0.02802617638185942,0.004555585661154147,0.018803580621808286
25.285,20.497094374314166,0.0,20.116930510850402,20.110569367491383,20.410505796850636,20.261349796633088,0.0212960854678666,0.017649190138415153,0.002355864123337708,0.008430525932288746
25.29,20.502056266887966,7.0923935463540495,19.615174563963315,20.358109153521887,20.445930417887805,20.244599821091203,0.04889349185913493,0.0,0.0,0.01620071446978377
25.295,20.49052919831159,6.616145141077631,20.27299987626838,20.339350958393652,20.63319746603773,20.534084410985553,0.011086998456323969,0.010160039722018089,0.0,0.0
25.3,20.478917758466366,10.008009812471254,20.344058574776913,20.32330258292924,20.12743482718512,19.981007616876052,0.010112310069898158,0.0,0.020298562275057972,0.025705586441270807
25.305,20.4712892958245,0.0,19.65945492585916,19.500101804574975,20.074491672298386,20.510052782317292,0.04343475376147227,0.04809508758071066,0.019943193178624547,0.0
25.31,20.485321609223654,0.0,20.52797713749826,20.449995558078324,19.78300661404444,20.346111650527714,0.0,0.0,0.04302572473096921,0.009357139863887434
25.315,20.483189463067397,7.593788492755667,20.503435612289522,20.124141122893736,18.999567031547645,20.40479717184287,0.0,0.01670282844161659,0.0727055378916793,0.0015656659841238342
25.32,20.473719790854442,0.0,20.472673706200446,20.44355484034549,20.617727422456912,20.42631549692167,0.0,0.0059138570607362205,0.0,0.007951937317738418
25.325,20.488163157111227,0.0,20.242444698134996,19.94461774979933,20.399405314876237,20.523462551615467,0.013106833669056255,0.020563871163917623,0.0,0.0
25.33,20.48658848378801,0.0,20.280864680083056,20.557508516439547,20.53463827808837,19.905309479811493,0.009784400115330036,0.0012427498118363523,0.0,0.025458962142979064
25.335,20.469242285870312,6.76875687304242,20.509322695477888,20.381782232137915,20.498953771691447,20.675983842625065,0.0,0.0,0.0,0.0
25.34,20.472144575752242,6.974382619450573,20.473370484941693,20.509978054422373,20.5360867498788,20.44712567961846,0.0,0.0,0.0,0.00341194261785491
25.345,20.49225014888422,5.15969336187806,20.468822881684037,20.23701136897747,20.477971958588974,20.500210646967588,0.0,0.00990470274571935,0.0,0.0
25.35,20.47909380565232,0.0,20.43293196896199,20.388217281387774,19.619539854038447,20.500785021595355,0.0,0.0,0.04268322877578394,0.0
25.355,20.476851034744172,4.527650572157144,20.393576312347907,20.092051524852987,20.400078382722388,19.869938982657114,0.0,0.016684973473067764,0.0,0.027866026813483605
25.36,20.49927867562417,0.0,19.94116767342235,20.328444527019453,20.33006362956822,20.440644677450123,0.02883827963929588,0.005292282891346095,0.011874166266380617,0.0
25.365,20.47902226618373,0.0,19.918117141597882,20.440300578759,20.540935034967376,20.15776855731957,0.019038060762101964,0.0,0.0,0.016184774502217704
25.37,20.48489742446501,15.57270336958231,20.423184192862767,20.12384931101765,20.35020126697768,19.804860659889776,0.0,0.01389794875442717,0.0,0.033232129019170144
25.375,20.498231094621815,0.0,20.084872140007743,20.36843388938889,19.15327873484832,19.61826706765144,0.018328350638221913,0.0,0.06741985467423216,0.043837604194193046
25.38,20.51828735480508,0.0,19.93482974540065,19.65138802017179,20.421678258454932,20.592315497189222,0.02720107743467956,0.03589685143793335,0.0,0.0
25.385,20.498219750689024,2.3915933404747807,19.99048623235316,20.361767429721635,20.263085326813403,20.364085672606713,0.020569445221699702,0.005328044564031662,0.006395896339955785,0.005680760101611693
25.39,20.52087285021904,0.7764301717723755,20.498729307783325,20.378766991657397,20.021980169242962,20.56923612466041,0.0,0.0,0.021526553603693578,0.0
25.395,20.515764124525386,0.0,19.684528340506734,20.383868260889354,20.410147040168678,20.490377964978308,0.030764932536866994,0.0,0.0,0.0
25.4,20.5162945979865,0.0,20.135781434841686,20.5380299873256,20.44736949542954,20.469039775100985,0.019476431136280614,0.0,0.0,0.0
25.405,20.495117661607285,3.666016018873708,20.486292371450205,20.154762240491763,20.36912046358038,20.51696072158969,0.0,0.013374669929184502,0.0036239368460134896,0.0
25.41,20.501445602794035,0.0,19.775301507996698,20.4125783857567,20.532984212176665,20.426744402516483,0.03158349649079183,0.0,0.0008788608886032845,0.0
25.415,20.509994553035213,8.89741100394599,19.908385286645412,20.32673342371026,20.441467661751727,20.258253371089054,0.03737536138216364,0.009896862828852417,0.0,0.0072804540160598084
25.42,20.506401273882815,0.9362295898762992,20.523852855109876,20.5983666077869,20.3294318500698,20.163596749440675,0.0,0.0,0.0,0.011244727241180268
25.425,20.52812268997417,0.45136136788146375,19.7518536460898,20.478174075475565,20.351735886787683,20.603571613566057,0.03376031880259468,0.0,0.0,0.0
25.43,20.55533613649676,0.0,20.686830002856958,20.39451809519067,20.6285338547963,20.512304637025967,0.0,0.0,0.0,0.0
25.435,20.53598439348662,0.0,20.605742577010286,20.50925672896832,19.664778961513093,20.509829739271943,0.0,0.0,0.037286631849818785,0.0
25.44,20.53148929162077,1.7310356823415283,20.358694732157794,19.692263399593717,19.70783124894255,20.364512126467748,0.0023235926345305433,0.04413313619752052,0.03965234063850414,0.008484453393678633
25.445,20.518167464108885,0.0,20.657247975009195,19.45635751457001,19.70191229382321,19.729313038810034,0.0,0.059984153981813754,0.03233451757352264,0.04039231578712533
25.45,20.47668169009146,10.845401388018658,19.764678511871047,20.00788354688708,19.89049792428178,20.17959372818573,0.03137210266130705,0.021299408490566257,0.031167859453213747,0.009723168037666442
25.455,20.453981487627345,0.0,19.87087962207052,20.070061698017245,20.542859769393758,20.337738338681113,0.030459679359752842,0.019887216060700395,0.0,0.005916501219693825
25.46,20.457941945924663,0.0,20.410049325127382,20.45651288670458,20.48296911079906,19.81491325054396,0.0,0.0,0.0,0.027873561878420463
25.465,20.438268784498177,0.0,20.50717396059726,20.558895199583798,19.858285714021893,20.30584628864759,0.0,0.0,0.02823568657193583,0.0
25.47,20.45931497744133,0.0,20.43902027732096,20.16451746497262,20.45114248320728,19.407117295692487,0.0,0.007866610634009234,0.0,0.05466658894033995
25.475,20.48869202586219,7.863342150413321,19.683087669791643,19.367564433246205,20.584944364400275,19.415947233527678,0.03786836556453466,0.047745845498573455,0.0,0.05083317793300119
25.48,20.481374721198065,0.0,20.038272663039518,20.280531715708978,20.377502200680716,20.27602471935725,0.0233857734209952,0.007180087391742277,0.0,0.013946711028512422
25.485,20.48161613689366,0.0,20.359035235623214,19.752687279462744,20.505949092202254,20.52301419689681,0.0,0.04039506515792276,0.0,0.0
25.49,20.50164524511212,0.0,20.4180574267132,20.225613823918902,20.506317180413348,20.438585442013345,0.0,0.012624358966678455,0.0,0.0
25.495,20.48785384225099,8.379294127535772,20.52378316976742,20.02675760353475,20.061726273727523,19.746296705422505,0.0,0.018961629602979063,0.029212553031285043,0.032224473531122844
25.5,20.46388970380389,10.568361989971674,19.820548894360396,20.403394684623837,20.35930779257779,20.516271311916523,0.030135465896562696,0.0,0.0,0.0
25.505,20.473909561111597,3.203704021171626,20.597255631527467,19.558258833787306,20.654900223582825,19.381675245411735,0.0,0.046225044240933946,0.0,0.05622058099205277
25.51,20.492266583786176,0.0,19.953455853968265,20.11589909986707,20.489936226709844,20.479760047658147,0.02492824974017617,0.016125130935906007,0.0,0.0
25.515,20.47830098425759,3.163261677528978,20.561525966703485,20.377515172107792,20.23024673084372,19.17206521711972,0.0,0.0,0.009379933980891564,0.06120201416595653
25.52,20.48450197713414,4.124465249251961,20.456073487300586,20.391358553272894,20.168617384710206,20.14199335948356,0.0,0.0,0.02310122918273195,0.016614071404210395
25.525,20.489238162527663,9.783420317116581,20.45111625324924,19.7337941464599,20.33936041690868,20.504980716690287,0.0,0.03882142402863272,0.006119671986080569,0.0
25.53,20.48628709759932,0.0,20.378942996648252,20.176511684730936,19.107622997434998,20.450706679313967,0.00865640098905921,0.015505369243885897,0.06576755989986492,0.0
25.535,20.46370212540461,0.0,20.475819339625314,20.528979012391982,20.57923163356952,20.29032032075141,0.0,0.0,0.0,0.004207697677018229
25.54,20.442305269207736,12.623489593599848,19.093180176203397,20.50455310494399,20.01331066381739,20.364653330932118,0.0674207988837676,0.0,0.016972609999236648,0.0
25.545,20.42288118585714,0.0,20.33765536450608,20.46368341302126,20.343935010066268,20.367228581198038,0.001639804495066187,0.0,0.0,0.0
25.55,20.43201531545826,0.0,20.460073311896696,20.1552319175486,20.13524121060226,20.466946142691476,0.0,0.012972069262241155,0.013741361623999396,0.0
25.555,20.427607985994353,1.943459613814884,19.97802469781639,20.21419615401878,20.2644165133949,19.435099457431335,0.018319076666732142,0.006369945826888999,0.0,0.05617902525759692
25.56,20.43618590237574,0.0,20.37295392356699,19.92110517805502,20.39316178979338,20.369082168042127,0.0,0.019446665364454538,0.0,0.0034509956547748456
25.565,20.45639585909,0.0,19.714170035673426,19.720144691524105,20.329316416184707,20.277622062263692,0.03176922762524204,0.03682689400654669,0.005730613022061744,0.00788693384028092
25.57,20.451054297218125,0.4170961432147384,19.25186193918988,20.577666145465923,19.83779321891662,19.64821391984693,0.052321581430637816,0.0,0.03351212168826042,0.03929387162214372
25.575,20.43687880837902,10.199995228392586,20.33568825119698,20.46037258148878,20.197564077530505,19.858882255197205,0.005761065861510951,0.0,0.015419174666980997,0.028815040502564632
25.58,20.444683510338123,0.0,19.05656352912052,19.778015680685627,19.8860753378521,19.83023341646212,0.06603640563261555,0.03290795396373815,0.03140522734738924,0.023594004210031175
25.585,20.44665767322747,0.0,19.65457692620752,20.346055297694523,20.490100159427183,19.917077218229903,0.038347058590129525,0.0,0.0,0.027644401293025055
25.59,20.452880099050383,7.420567017086413,20.466177172379613,19.88824600435066,20.146495678529636,20.619271749749974,0.0,0.02337355216700515,0.012304945715894484,0.0
25.595,20.477437510588185,5.542226212426943,20.56224739404183,20.565683196724923,20.43179583564928,20.41587553431722,0.0,0.0,0.0,0.0
25.6,20.45707971483096,0.0,20.198123157174162,20.52303339952164,20.081198512184212,20.53105048311194,0.01486745609596665,0.0,0.027812754153306442,0.0
25.605,20.467596895643155,14.891393375946562,20.417870969997754,20.305353840417375,19.87115219189406,20.46298742374488,0.00529500618757397,0.010786684637261063,0.02814997523894331,0.0
25.61,20.463418731156455,5.194432718912666,20.48189131661777,20.460117350667435,20.47759600627754,20.56991355279489,0.0,0.0,0.0,0.0
25.615,20.448971050642868,1.6675193998284648,20.605148968997188,20.43918729969229,20.45277837169898,19.60133332766032,0.0004580856361438217,0.0,0.0,0.04592456545751243
25.62,20.43447466409905,6.970178097052031,20.399424323242954,20.00028092853361,20.486923806251404,20.43884454539164,0.0,0.02055945676805547,0.0,0.0
25.625,20.46301505730278,0.0,20.42122824693054,20.488412961646265,20.306774533840052,20.457950546575024,0.0,0.0,0.010403994439896055,0.0
25.63,20.443310269036594,17.793823670436655,20.40153706348885,20.032225709430588,20.125745123586565,20.427190647825036,0.011272758527496204,0.025026196975331635,0.010979468640991221,0.0
25.635,20.45332563420047,0.0,20.432369508641454,20.288735067854752,19.543020835800988,20.489319624579664,0.0,0.006109677366398392,0.046692044320225286,0.0
25.64,20.45163035963485,0.0,20.58467640738159,19.929028674400524,19.967936240855682,20.131572552986984,0.0,0.027245301388575626,0.01992377321226599,0.021430674261603118
25.645,20.45313470493086,4.634621498852784,19.714371694885422,20.50392622482443,19.43342769590039,19.827879210445204,0.03256837507887834,0.0,0.04439871216377027,0.033020386351953916
25.65,20.449075788437785,0.27007903797361593,20.251862889122286,19.989270552260596,20.34836363288001,20.53903404204979,0.001107171841806731,0.02200549771802153,0.001874008297137402,0.0
25.655,20.43673812719333,0.0,20.475928340943547,20.363801522975127,19.5845420539435,20.403291174524536,0.0,0.0,0.03998847642756706,0.0017650811740163093
25.66,20.42736218204907,10.187251035924223,19.75820655489848,20.28559873827292,20.183965662028303,20.299820115170007,0.034613505558207,0.0,0.012572227204856097,0.0
25.665,20.419145317008883,1.243341681290063,20.603944390734366,20.502784994737997,20.36788006036363,19.626079387272352,0.0,0.0,0.0,0.040204579415447
25.67,20.419436904913596,1.2685359547464101,20.402530627709705,20.409400044786945,20.342276247127245,19.75729750374403,0.0,0.0,0.0,0.035278694115490866
25.675,20.408969025992285,1.9955886522882382,19.58962019826219,20.450698611887475,20.07546075941875,20.46278173105654,0.038772421860351215,0.0,0.014999542996700145,0.0
25.68,20.41252911765581,0.0,20.16532252554266,20.4152840168942,20.38992051225052,20.11753508511329,0.009899540963611852,0.0,0.0,0.010974798644482937
25.685,20.407172696652083,0.0,20.38469196016887,20.085626913222505,20.441632185543646,19.8284182893207,0.0,0.010222479546666451,0.006426012680786182,0.023427149838283565
25.69,20.422817426503862,6.835610305298082,19.852313854238126,20.288850366363437,20.35700992594791,19.696180345836144,0.02922956198241897,0.0,0.001902090848875093,0.02808705297401167
25.695,20.40704961443106,0.0,19.935174619716754,19.67414621525215,20.421523538710407,19.049906167229075,0.02842604445080379,0.037259834879998295,0.0,0.06683244555386231
25.7,20.410056733437294,0.0,19.995967137552633,20.27893930010579,20.04908328730447,20.292609385388694,0.021825847458615037,0.0,0.013065662469317058,0.0
25.705,20.406578567039986,0.0,20.30738086969467,20.217915141250316,19.36940942582146,20.55175291594737,0.0,0.007793840191752632,0.050064212283012235,0.0
25.71,20.407600164067976,2.7742161575404154,19.73273418193915,20.30672811073237,20.230042976206967,20.544389843873667,0.03731416565275482,0.00848163768624749,0.0,0.0
25.715,20.413803463687376,3.424065612818258,20.426470770348974,19.340926914799105,19.98831303916366,19.678700307654623,0.0,0.053873517881667714,0.026622841693961983,0.03857497604429625
25.72,20.431607141353116,0.0,20.40736334742781,19.363636934569566,20.051049996268137,20.482675066413105,0.0,0.050306154145273035,0.01975595057569626,0.0
25.725,20.42708048153917,3.2130975510531647,19.3604984146123,20.375448161437514,20.379753411668467,19.609825163089095,0.05173985614502047,0.006691984120796711,0.0,0.0372761724752082
25.73,20.436855486610163,15.138625770898496,20.368802620719993,20.0779089447853,19.35319385450972,19.894414588950642,0.0,0.012674044773806398,0.05082758561699481,0.026002860993107807
25.735,20.418053572730393,1.5882486927685484,20.167216843609626,20.320388066849908,20.44190235343161,20.34605212448981,0.012305970237890698,0.010068275302090203,0.0006052223393784181,0.0
25.74,20.396528546909963,0.0,19.708440591085505,20.266487071528122,20.377701073266874,20.12094170294814,0.03089924239964305,0.0,0.008711000878713918,0.013041008131453292
25.745,20.37180824852635,0.0,20.47074064990031,20.35241720867333,20.252551164432887,20.403580588661807,0.0,0.0,0.004473454010817788,0.0
25.75,20.38387770952685,0.10229129577700623,20.049648740953113,20.328131758506366,20.26469725629782,19.61893905988865,0.023344380707499033,0.010344409057415146,0.0,0.041449009628160505
25.755,20.371625935802168,5.989844266442613,19.985206056768252,20.182890708786527,20.294794298452803,19.692084473816035,0.019857105978179367,0.010908487091611555,0.009488176924503286,0.03274368866361202
25.76,20.399043927582564,0.0,20.40038454007823,20.332743262899672,20.372686908362457,19.343272301484525,0.0,0.0,0.0,0.0521915577864327
25.765,20.38692156348987,0.0,19.950184162772203,20.527405565844536,20.33906107837115,20.32267002301177,0.01827567740613122,0.0,0.009997944288728031,0.0
25.77,20.408391258467404,1.4106588836589924,20.384514928270068,20.269849300781623,20.33357096927467,18.48034611935067,0.0,0.0,0.0,0.0891082158952888
25.775,20.39955091277505,2.2877414121414823,20.310840198561166,20.418986352251284,20.41546792381722,20.441662796541817,0.0,0.0,0.0,0.0
25.78,20.402028934464802,14.590640132695851,20.263217564992363,18.90727547098203,19.71989618163309,20.370335906948302,0.0,0.0703274944989173,0.03631979447361302,0.0
25.785,20.387163772363383,1.1540340851287583,20.39536652140153,20.27862067781282,19.63614194301046,20.26942072813695,0.0,0.007018090539040046,0.035879227308130424,0.0
25.79,20.40523285242527,8.77724411774668,20.05699135082512,20.39853404455933,19.937577827122986,20.166956544381343,0.01710004911447365,0.0,0.01756402318808572,0.01324486995814017
25.795,20.417701631504865,0.0,20.587378722632362,20.390869664454065,20.321734853600287,20.22966604034151,0.0,0.003538769228517919,0.0,0.009311112642426077
25.8,20.430704012902787,4.247188851590171,20.360080183903467,20.323265970128183,20.350049342509585,20.452013859505755,0.0,0.0,0.0,0.0
25.805,20.459085774817275,4.511699648875948,19.560572139336887,20.43780764705417,20.131314860398152,20.44512051508501,0.039948914363926044,0.007436358645806721,0.016060679497404366,0.0
25.81,20.46123915988841,0.0,20.41764854609693,20.557679162208945,20.49243945661867,20.446338764048907,0.0,0.0,0.0,0.0
25.815,20.44954392402291,0.0,19.502638582894743,20.45702977410989,20.547264780443474,19.947627952148967,0.04427818870469148,0.0,0.0,0.030228780142751568
25.82,20.45803580195377,0.0,20.22017045933327,20.55916185962401,20.13508531714214,20.549667191425595,0.01613805681487919,0.0,0.010771321767072996,0.0
25.825,20.426348759273832,9.28145916125598,20.49162211095181,20.20607525750422,20.515410645756173,20.461083265526657,0.0,0.010422710694493095,0.0,0.0
25.83,20.429734963419882,5.795814868173904,20.42826238607428,20.07735069549008,20.46363115247836,20.449526708878032,0.0,0.014665940283829703,0.0,0.0
25.835,20.420187633970144,0.0,20.015578335449966,19.34108930663956,20.45707206070561,19.977383735979362,0.020876238658858036,0.05124743052476466,0.0,0.016814496333479
25.84,20.443877445544267,0.0,20.08686997074107,20.58082428081294,19.33283614559043,19.92263148631719,0.01326970175877927,0.0,0.05533566679732145,0.0270190299733372
25.845,20.41993047973598,0.0,20.040583699762365,20.427427204659836,20.42722804225372,20.605801342640827,0.01782875648609127,0.0,0.0,0.0
25.85,20.425901272159173,7.814656702623301,20.48423321202997,20.51379303390584,20.436852111717375,20.232036529586363,0.0,0.0,0.0,0.0022265295771910017
25.855,20.414621421665554,3.1859846507550666,20.155052344846354,20.39157326666504,20.345559275128124,20.516900713510243,0.011806717624915196,0.0,0.0,0.0
25.86,20.417493595406363,0.0,19.78293044720531,19.87153612690922,19.879484541528353,20.403786086773934,0.03432062071704036,0.019525419669361627,0.031736694497491294,0.0
